id,repo,issue_key,category,severity,title,status,detected_at,detected_by,evidence_summary,root_cause,fix_summary,fixed_at,fix_commits_json,validation_summary,source_refs_json,created_at,updated_at
489,go-go-mcp,codex_feedback,codex_feedback,medium,"Codex review feedback issue",fixed,2026-05-29T15:22:36+00:00,"derived from tracker events/validations","Merged PR #82 with merge commit 6fee74138607915071f82c8f11172b4e97011824 after ggg ready/codex evidence.","Current-head Codex review feedback required a follow-up commit or retrigger before readiness.","Merged PR #82 with merge commit 6fee74138607915071f82c8f11172b4e97011824 after ggg ready/codex evidence.",2026-05-29T15:22:36+00:00,"[""6fee74138607915071f82c8f11172b4e97011824""]","","[""events:685""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
490,go-go-mcp,general_rollout,general_rollout,medium,"General rollout issue or notable event",fixed,2026-05-29T15:22:35+00:00,"derived from tracker events/validations","merged with merge commit 6fee74138607915071f82c8f11172b4e97011824","Derived from rollout tracker events.","merged with merge commit 6fee74138607915071f82c8f11172b4e97011824",2026-05-29T15:22:35+00:00,"[""6fee74138607915071f82c8f11172b4e97011824""]","","[""events:684""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
491,go-go-mcp,glazed_lint,glazed_lint,high,"Glazed CLI policy or analyzer issue",fixed,2026-05-29T01:26:17+00:00,"derived from tracker events/validations","Added glazed-lint + publish-docs.","The Glazed analyzer target, version, package coverage, or allow-path policy did not match the repository's CLI code.","Added glazed-lint + publish-docs.",2026-05-29T01:26:17+00:00,[],"","[""events:488""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
492,go-go-mcp,govulncheck,govulncheck,high,"Go vulnerability scan issue",observed,2026-05-29T14:42:15+00:00,"derived from tracker events/validations","Pushed security/lint rollout fix b2fb07c6; local govulncheck/gosec or lint validations passed for the touched failure class.","A vulnerable module version or Go toolchain mismatch caused govulncheck to fail.","Pushed security/lint rollout fix b2fb07c6; local govulncheck/gosec or lint validations passed for the touched failure class.",,"[""b2fb07c6""]","","[""events:642""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
493,go-go-mcp,local_validation,local_validation,medium,"Local validation issue",fixed,2026-05-29T01:07:01+00:00,"derived from tracker events/validations","pass: GOWORK=off go test ./...","A local validation command failed or warned and required follow-up before progressing.","pass: GOWORK=off go test ./... — ",2026-05-29T01:07:01+00:00,[],"pass: GOWORK=off go test ./...","[""events:444"", ""validations:141""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
494,go-go-mcp,logcopter_generation,logcopter_generation,high,"Logcopter generation/check issue",fixed,2026-05-29T01:07:01+00:00,"derived from tracker events/validations","pass: make logcopter-check","Generated logcopter files or logcopter generate/check package lists were missing, stale, ignored, or inconsistent.","pass: make logcopter-check — ",2026-05-29T01:07:01+00:00,[],"pass: make logcopter-check","[""events:443"", ""validations:140""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
495,go-go-mcp,workflow_yaml,workflow_yaml,high,"GitHub workflow structure or main workflow execution issue",fixed,2026-05-29T13:13:22+00:00,"derived from tracker events/validations","P1 pass: repaired malformed push.yml where present and bumped glazed-lint analyzer pin to v1.3.6 where needed.","Workflow steps were malformed, incomplete, or behaved differently on main than the rollout expected.","Verified post-merge main Go/lint/security rollout workflows succeeded; unrelated secret scanning failures ignored.",2026-05-29T15:55:36+00:00,[],"","[""events:550"", ""events:571"", ""events:715"", ""events:729""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
496,go-go-os-backend,glazed_lint,glazed_lint,high,"Glazed CLI policy or analyzer issue",fixed,2026-05-29T01:25:26+00:00,"derived from tracker events/validations","Added glazed-lint + publish-docs.","The Glazed analyzer target, version, package coverage, or allow-path policy did not match the repository's CLI code.","PR merged (logcopter + glazed-lint + publish-docs).",2026-05-29T12:04:12+00:00,[],"","[""events:479"", ""events:510""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
497,go-go-os-backend,golangci_lint,golangci_lint,high,"golangci-lint/static analysis issue",observed,2026-05-29T12:09:22+00:00,"derived from tracker events/validations","Main lint pass. dep scanning fails pre-existing","CI-pinned lint/static analysis exposed findings that needed code cleanup or scoped exception handling.","",,[],"","[""events:517""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
498,go-go-os-backend,local_validation,local_validation,medium,"Local validation issue",fixed,2026-05-29T01:03:21+00:00,"derived from tracker events/validations","pass: GOWORK=off go test ./...","A local validation command failed or warned and required follow-up before progressing.","pass: GOWORK=off go test ./... — ",2026-05-29T01:03:21+00:00,[],"pass: GOWORK=off go test ./...","[""events:426"", ""validations:129""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
499,go-go-os-backend,logcopter_generation,logcopter_generation,high,"Logcopter generation/check issue",fixed,2026-05-29T01:03:21+00:00,"derived from tracker events/validations","pass: make logcopter-check","Generated logcopter files or logcopter generate/check package lists were missing, stale, ignored, or inconsistent.","pass: make logcopter-check — ",2026-05-29T01:03:21+00:00,[],"pass: make logcopter-check","[""events:425"", ""validations:128""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
500,go-sqlite-regexp,codex_feedback,codex_feedback,medium,"Codex review feedback issue",fixed,2026-05-28T21:22:39+00:00,"derived from tracker events/validations","Triggered/waiting for Codex and PR readiness after opening B1 PR.","Current-head Codex review feedback required a follow-up commit or retrigger before readiness.","Further constrained GoReleaser to Linux/amd64 cgo shared-library build; triggered fresh Codex.",2026-05-28T21:32:17+00:00,[],"","[""events:132"", ""events:138"", ""events:147"", ""events:151"", ""events:162""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
501,go-sqlite-regexp,general_rollout,general_rollout,medium,"General rollout issue or notable event",fixed,2026-05-28T21:43:03+00:00,"derived from tracker events/validations","merged with merge commit 9d52961acb07cb6678f40b4047afc05493c824e0","Derived from rollout tracker events.","merged with merge commit 9d52961acb07cb6678f40b4047afc05493c824e0",2026-05-28T21:43:03+00:00,"[""9d52961acb07cb6678f40b4047afc05493c824e0""]","","[""events:163""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
502,go-sqlite-regexp,glazed_lint,glazed_lint,high,"Glazed CLI policy or analyzer issue",observed,2026-05-28T21:21:55+00:00,"derived from tracker events/validations","skip: make glazed-lint — not a Glazed lint candidate / target absent","The Glazed analyzer target, version, package coverage, or allow-path policy did not match the repository's CLI code.","",,[],"skip: make glazed-lint","[""events:129"", ""validations:48""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
503,go-sqlite-regexp,golangci_lint,golangci_lint,high,"golangci-lint/static analysis issue",observed,2026-05-28T21:25:21+00:00,"derived from tracker events/validations","Pushed CI Go toolchain alignment after lint failed on old golangci binary; waiting for checks/Codex.","CI-pinned lint/static analysis exposed findings that needed code cleanup or scoped exception handling.","",,[],"","[""events:134""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
504,go-sqlite-regexp,local_validation,local_validation,medium,"Local validation issue",fixed,2026-05-28T21:21:56+00:00,"derived from tracker events/validations","pass: GOWORK=off go test ./...","A local validation command failed or warned and required follow-up before progressing.","pass: GOWORK=off go test ./... — ",2026-05-28T21:21:56+00:00,[],"pass: GOWORK=off go test ./...","[""events:130"", ""validations:49""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
505,go-sqlite-regexp,logcopter_generation,logcopter_generation,high,"Logcopter generation/check issue",fixed,2026-05-28T21:21:55+00:00,"derived from tracker events/validations","Opened B1 logcopter baseline PR.","Generated logcopter files or logcopter generate/check package lists were missing, stale, ignored, or inconsistent.","pass: make logcopter-check — ",2026-05-28T21:21:55+00:00,[],"pass: make logcopter-check","[""events:127"", ""events:128"", ""validations:47""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
506,go-sqlite-regexp,nancy_ossindex,nancy_ossindex,medium,"Nancy/OSS Index scan issue",observed,2026-05-28T23:20:42+00:00,"derived from tracker events/validations","Release v0.0.2 FAILED: goreleaser failed on homebrew tap push (401 Bad credentials for go-go-golems/homebrew-go-go-go). GitHub release was already created with assets before the homebrew step failed. Pre-existing token issue.","Nancy/OSS Index scanning was unavailable or returned external-service failures in CI.","",,[],"","[""events:273""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
507,go-sqlite-regexp,release_or_main_verification,release_or_main_verification,medium,"Release or post-merge main verification issue",fixed,2026-05-28T21:21:56+00:00,"derived from tracker events/validations","pass: ggg release preflight --repo . --output json","Post-merge or release verification required additional workflow observation or repair.","released v0.0.2",2026-05-28T23:04:11+00:00,[],"pass: ggg release preflight --repo . --output json; pass: GOWORK=off go test ./...; pass: ggg release preflight --repo . --output json","[""events:131"", ""validations:50"", ""events:148"", ""events:149"", ""validations:56"", ""validations:57"", ""events:164"", ""events:238""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
508,go-sqlite-regexp,workflow_yaml,workflow_yaml,high,"GitHub workflow structure or main workflow execution issue",observed,2026-05-28T23:05:22+00:00,"derived from tracker events/validations","Release v0.0.2 published to GitHub, but goreleaser workflow failed on homebrew tap push (401 Bad credentials for go-go-golems/homebrew-go-go-go). Pre-existing issue, not caused by logcopter baseline. Release assets exist.","Workflow steps were malformed, incomplete, or behaved differently on main than the rollout expected.","",,[],"","[""events:243""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
509,goja-github-actions,codex_feedback,codex_feedback,medium,"Codex review feedback issue",observed,2026-05-28T22:04:45+00:00,"derived from tracker events/validations","Checks green; waiting for Codex completion.","Current-head Codex review feedback required a follow-up commit or retrigger before readiness.","",,[],"","[""events:200""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
510,goja-github-actions,general_rollout,general_rollout,medium,"General rollout issue or notable event",fixed,2026-05-28T22:17:00+00:00,"derived from tracker events/validations","merged with merge commit b6170535503bb8fe04e5bc303bab5c25cc2cfb40","Derived from rollout tracker events.","merged with merge commit b6170535503bb8fe04e5bc303bab5c25cc2cfb40",2026-05-28T22:17:00+00:00,"[""b6170535503bb8fe04e5bc303bab5c25cc2cfb40""]","","[""events:214""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
511,goja-github-actions,local_validation,local_validation,medium,"Local validation issue",fixed,2026-05-28T22:02:00+00:00,"derived from tracker events/validations","pass: GOWORK=off go test ./...","A local validation command failed or warned and required follow-up before progressing.","pass: GOWORK=off go test ./... — ",2026-05-28T22:02:00+00:00,[],"pass: GOWORK=off go test ./...","[""events:198"", ""validations:71""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
512,goja-github-actions,logcopter_generation,logcopter_generation,high,"Logcopter generation/check issue",fixed,2026-05-28T22:02:00+00:00,"derived from tracker events/validations","Opened B5 logcopter prerequisite PR before xgoja/API work.","Generated logcopter files or logcopter generate/check package lists were missing, stale, ignored, or inconsistent.","PR readiness green after logcopter logging configuration fix; about to merge.",2026-05-28T22:16:56+00:00,[],"pass: make logcopter-check; pass: GOWORK=off go test ./...; pass: GOWORK=off go test ./...","[""events:196"", ""events:197"", ""validations:70"", ""events:205"", ""events:206"", ""validations:76"", ""events:207"", ""validations:77"", ""events:208"", ""events:213""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
513,goja-github-actions,release_or_main_verification,release_or_main_verification,medium,"Release or post-merge main verification issue",fixed,2026-05-28T22:02:01+00:00,"derived from tracker events/validations","pass: ggg release preflight --repo . --output json","Post-merge or release verification required additional workflow observation or repair.","released v0.0.1",2026-05-28T23:04:37+00:00,[],"pass: ggg release preflight --repo . --output json","[""events:199"", ""validations:72"", ""events:215"", ""events:242""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
514,goja-github-actions,workflow_yaml,workflow_yaml,high,"GitHub workflow structure or main workflow execution issue",fixed,2026-05-28T23:05:23+00:00,"derived from tracker events/validations","Release v0.0.1 tagged and pushed. Release workflow in_progress.","Workflow steps were malformed, incomplete, or behaved differently on main than the rollout expected.","Release v0.0.1 workflow succeeded. GitHub release published with assets.",2026-05-28T23:20:41+00:00,[],"","[""events:248"", ""events:272""]",2026-05-29T17:43:11+00:00,2026-05-29T17:43:11+00:00
